SuburbClass,Price,Rooms,Bedroom2,Bathroom,Car,Distance,YearBuilt
2,917000.0,3,3.0,2.0,2.0,14.6,2001.0
2,890000.0,3,3.0,1.0,1.0,14.6,1960.0
2,1008000.0,3,3.0,2.0,1.0,14.6,1960.0
2,1191000.0,2,2.0,1.0,2.0,14.6,1950.0
2,1130000.0,4,4.0,1.0,2.0,14.6,1972.0
2,776000.0,2,2.0,1.0,1.0,14.6,2002.0
2,1035000.0,4,3.0,1.0,2.0,14.6,1950.0
2,1160000.0,4,4.0,2.0,2.0,14.6,2011.0
2,800000.0,3,3.0,2.0,1.0,14.6,1999.0
2,1105000.0,4,3.0,2.0,2.0,14.6,2015.0
2,826000.0,3,2.0,1.0,2.0,8.4,1957.0
2,900000.0,3,3.0,2.0,2.0,8.4,2010.0
2,962000.0,3,3.0,2.0,2.0,8.4,2011.0
2,800000.0,2,2.0,1.0,1.0,8.4,1940.0
2,785000.0,3,3.0,2.0,2.0,8.4,2013.0
2,710000.0,4,4.0,1.0,2.0,8.4,1955.0
2,920000.0,3,3.0,2.0,2.0,8.4,1910.0
2,940000.0,4,3.0,2.0,1.0,8.4,1930.0
2,655800.0,3,2.0,2.0,1.0,8.4,2009.0
2,1082000.0,4,4.0,3.0,2.0,8.4,2011.0
2,1210000.0,3,3.0,1.0,1.0,8.4,1920.0
2,880000.0,3,3.0,1.0,1.0,8.4,1950.0
2,1260000.0,4,4.0,1.0,3.0,8.4,1960.0
2,1400000.0,3,3.0,2.0,3.0,8.4,2006.0
2,995000.0,3,3.0,1.0,2.0,8.4,1960.0
2,1220000.0,3,3.0,2.0,0.0,8.4,1920.0
2,962000.0,2,2.0,1.0,1.0,8.4,1920.0
2,800000.0,3,3.0,2.0,1.0,8.4,1970.0
2,1305000.0,3,3.0,1.0,0.0,8.4,1900.0
2,810000.0,3,3.0,1.0,1.0,8.4,1970.0
2,950000.0,3,2.0,2.0,2.0,8.4,1950.0
2,1620000.0,4,4.0,3.0,1.0,8.4,2015.0
2,923000.0,3,3.0,1.0,0.0,8.4,1900.0
2,1030000.0,2,2.0,1.0,2.0,8.4,1930.0
2,1046000.0,3,3.0,2.0,2.0,8.4,1890.0
2,740000.0,2,2.0,2.0,1.0,8.4,2006.0
2,970000.0,4,3.0,1.0,1.0,8.4,1915.0
2,735000.0,3,3.0,2.0,2.0,8.4,2007.0
2,950000.0,3,3.0,1.0,2.0,8.4,1950.0
2,1280000.0,4,4.0,2.0,1.0,8.4,1930.0
2,1040000.0,4,3.0,2.0,2.0,8.4,2004.0
2,1115000.0,4,4.0,1.0,1.0,8.4,1880.0
2,1176000.0,3,3.0,1.0,2.0,8.4,1960.0
2,1265000.0,4,5.0,2.0,2.0,8.4,1950.0
2,801000.0,2,1.0,1.0,1.0,8.4,1920.0
2,770000.0,3,3.0,2.0,2.0,8.4,2015.0
2,993000.0,3,3.0,2.0,2.0,8.4,1900.0
2,650000.0,2,2.0,1.0,1.0,8.4,1890.0
2,891500.0,3,3.0,1.0,0.0,8.4,1920.0
2,3420000.0,4,4.0,2.0,2.0,8.4,1886.0
2,805000.0,3,3.0,1.0,2.0,8.4,1930.0
2,680000.0,2,2.0,1.0,1.0,8.4,2000.0
2,793000.0,2,2.0,1.0,1.0,8.4,1995.0
2,747000.0,3,3.0,2.0,2.0,8.4,2005.0
2,896000.0,2,2.0,1.0,0.0,8.4,1900.0
2,890000.0,2,2.0,1.0,0.0,8.4,1900.0
2,930000.0,4,4.0,3.0,3.0,8.4,2009.0
2,1151000.0,3,2.0,1.0,5.0,8.4,1920.0
2,820000.0,4,4.0,2.0,2.0,8.4,2006.0
2,1316000.0,4,4.0,2.0,3.0,8.4,2000.0
2,816000.0,2,2.0,1.0,1.0,8.4,1930.0
2,945000.0,3,4.0,2.0,1.0,8.4,2017.0
2,643700.0,1,1.0,1.0,0.0,8.4,1900.0
2,760000.0,2,2.0,1.0,2.0,8.4,1930.0
2,881000.0,8,6.0,2.0,4.0,8.4,1920.0
2,900000.0,3,3.0,2.0,2.0,8.4,2013.0
2,830000.0,3,3.0,3.0,2.0,11.2,2013.0
2,1126000.0,4,4.0,2.0,2.0,11.2,1960.0
2,1235000.0,3,3.0,2.0,1.0,11.2,2009.0
2,770000.0,3,3.0,2.0,1.0,11.2,2011.0
2,1350000.0,4,4.0,3.0,2.0,11.2,1985.0
2,820000.0,3,3.0,2.0,1.0,11.2,2012.0
2,991000.0,3,3.0,1.0,1.0,11.2,1950.0
2,657000.0,2,2.0,2.0,1.0,11.2,1950.0
2,710000.0,3,3.0,2.0,1.0,11.2,1950.0
2,840000.0,3,3.0,2.0,2.0,11.2,1990.0
2,1400000.0,5,4.0,2.0,2.0,11.2,2005.0
2,1080000.0,4,3.0,3.0,2.0,11.2,1976.0
2,1015000.0,3,3.0,1.0,1.0,11.2,1950.0
2,875000.0,3,3.0,1.0,0.0,11.2,1950.0
2,1245000.0,4,4.0,3.0,3.0,11.2,1950.0
2,1105000.0,3,3.0,1.0,1.0,11.2,1950.0
1,2920000.0,4,4.0,3.0,4.0,2.3,1880.0
1,1340000.0,3,3.0,1.0,0.0,2.3,1980.0
1,1105000.0,2,2.0,2.0,1.0,2.3,2010.0
1,841000.0,2,2.0,1.0,1.0,2.3,2000.0
1,1325000.0,3,3.0,2.0,1.0,2.3,2011.0
1,1300000.0,3,3.0,2.0,2.0,2.3,2005.0
1,1385000.0,3,3.0,2.0,0.0,2.3,1890.0
1,990000.0,2,2.0,2.0,1.0,2.3,2008.0
1,1470000.0,3,2.0,1.0,0.0,2.3,1930.0
1,1010000.0,2,2.0,2.0,0.0,2.3,1900.0
1,1266000.0,2,2.0,1.0,0.0,2.3,1960.0
1,800000.0,2,2.0,2.0,1.0,2.3,2011.0
1,1000000.0,3,3.0,2.0,1.0,2.3,1920.0
1,1065000.0,3,3.0,2.0,1.0,2.3,2008.0
1,885000.0,2,2.0,1.0,1.0,2.3,1880.0
1,1286000.0,2,2.0,1.0,1.0,5.5,1890.0
1,1200000.0,3,3.0,1.0,1.0,5.5,1920.0
1,1382500.0,3,3.0,2.0,2.0,5.5,2007.0
1,1600000.0,4,4.0,2.0,1.0,5.5,1910.0
1,1310000.0,3,3.0,2.0,1.0,5.5,1920.0
1,1710000.0,3,3.0,1.0,1.0,5.5,1890.0
1,1590000.0,4,4.0,1.0,1.0,5.5,1925.0
1,2000000.0,6,6.0,2.0,2.0,5.5,1992.0
1,650000.0,2,2.0,2.0,2.0,5.5,2013.0
1,1700000.0,4,4.0,2.0,1.0,5.5,1900.0
1,1575000.0,2,2.0,1.0,3.0,5.5,1945.0
1,950000.0,2,2.0,1.0,1.0,5.5,1920.0
1,1655000.0,3,3.0,1.0,3.0,5.5,1924.0
1,1950000.0,4,4.0,1.0,2.0,5.5,1870.0
1,1255000.0,3,3.0,2.0,1.0,5.5,1910.0
1,1020000.0,2,2.0,1.0,2.0,5.5,1935.0
1,790000.0,2,2.0,1.0,1.0,5.5,2000.0
1,2270000.0,4,4.0,2.0,2.0,5.5,1992.0
1,910000.0,2,2.0,1.0,2.0,5.5,1900.0
1,830000.0,3,3.0,3.0,1.0,5.5,2013.0
1,1190000.0,3,3.0,1.0,1.0,5.5,1920.0
1,865000.0,3,3.0,1.0,2.0,5.5,2006.0
1,2175000.0,4,5.0,2.0,1.0,5.5,1890.0
1,890000.0,2,2.0,1.0,1.0,5.5,1910.0
1,2700000.0,5,4.0,3.0,3.0,5.5,1920.0
1,1101000.0,2,2.0,1.0,0.0,5.5,1910.0
1,1050000.0,3,3.0,1.0,0.0,5.5,1910.0
1,1010000.0,3,3.0,1.0,1.0,5.5,2000.0
1,2155000.0,5,5.0,2.0,2.0,5.5,1920.0
1,1900000.0,3,3.0,1.0,1.0,5.5,1910.0
1,888000.0,2,2.0,1.0,1.0,5.5,1985.0
1,1020000.0,2,2.0,1.0,1.0,5.5,1920.0
1,844000.0,2,2.0,1.0,1.0,5.5,1995.0
1,900000.0,3,3.0,2.0,2.0,5.5,2012.0
1,1300000.0,3,3.0,1.0,1.0,5.5,1920.0
1,701000.0,2,2.0,1.0,1.0,5.5,2000.0
1,2315000.0,3,3.0,1.0,2.0,5.5,1960.0
1,1170000.0,2,2.0,1.0,3.0,5.5,1920.0
1,1715000.0,3,3.0,1.0,1.0,5.5,1900.0
1,1474000.0,3,3.0,1.0,0.0,5.5,1910.0
1,1340000.0,3,3.0,2.0,1.0,5.5,1997.0
1,1035000.0,2,2.0,1.0,2.0,5.5,1890.0
1,1760000.0,3,2.0,2.0,2.0,5.5,1920.0
1,975000.0,3,3.0,1.0,2.0,5.5,2006.0
1,1095000.0,2,2.0,1.0,2.0,5.5,1910.0
1,1225000.0,3,3.0,1.0,2.0,5.5,1910.0
1,1211000.0,2,2.0,1.0,1.0,5.5,1900.0
1,4300000.0,5,4.0,4.0,3.0,5.5,1910.0
1,1000000.0,3,3.0,1.0,1.0,5.5,1930.0
1,1050000.0,2,2.0,1.0,2.0,5.5,1925.0
1,1700000.0,5,5.0,3.0,1.0,5.5,1930.0
1,2160000.0,3,3.0,2.0,1.0,5.5,1920.0
1,1420000.0,4,3.0,1.0,1.0,5.5,1890.0
1,1950000.0,4,4.0,2.0,1.0,5.5,1910.0
1,1820000.0,5,5.0,3.0,2.0,5.5,1939.0
1,1080000.0,3,2.0,1.0,1.0,5.5,1910.0
1,1450000.0,3,3.0,1.0,1.0,5.5,1900.0
1,1400000.0,3,3.0,1.0,2.0,5.5,1932.0
1,1340000.0,2,2.0,1.0,1.0,5.5,1910.0
1,1300000.0,4,4.0,3.0,2.0,5.5,1970.0
1,2340000.0,4,4.0,2.0,3.0,5.5,1920.0
1,1634000.0,2,2.0,1.0,2.0,5.5,1920.0
1,910000.0,2,2.0,1.0,1.0,5.5,1995.0
1,1650000.0,4,4.0,1.0,1.0,5.5,1970.0
1,3850000.0,4,4.0,4.0,8.0,5.5,1912.0
1,1510000.0,3,3.0,1.0,3.0,5.5,1900.0
1,1500000.0,3,4.0,1.0,8.0,5.5,1900.0
2,865000.0,4,4.0,1.0,2.0,11.5,1955.0
2,830000.0,4,4.0,2.0,2.0,11.5,1950.0
2,706000.0,3,3.0,1.0,0.0,11.5,1960.0
2,920000.0,4,4.0,2.0,2.0,11.5,1965.0
2,690000.0,4,3.0,1.0,1.0,11.5,1960.0
2,770000.0,3,3.0,2.0,2.0,11.5,2012.0
2,1100000.0,5,5.0,2.0,4.0,11.5,1950.0
2,925000.0,3,3.0,1.0,4.0,11.5,1997.0
2,475000.0,2,2.0,1.0,1.0,11.5,2010.0
2,815500.0,3,3.0,2.0,2.0,11.5,1940.0
2,770000.0,3,3.0,2.0,2.0,11.5,1960.0
2,585500.0,2,2.0,1.0,1.0,11.5,2013.0
2,840000.0,4,4.0,1.0,2.0,11.5,1960.0
2,810000.0,3,3.0,1.0,3.0,11.5,1960.0
2,855333.0,4,4.0,1.0,2.0,11.5,1974.0
2,900000.0,5,5.0,2.0,2.0,11.5,1995.0
2,875000.0,3,3.0,2.0,1.0,14.7,1999.0
2,651000.0,4,4.0,2.0,2.0,14.7,2010.0
2,802000.0,3,1.0,1.0,2.0,14.7,1960.0
2,900000.0,5,5.0,2.0,2.0,14.7,1987.0
2,1000000.0,3,3.0,2.0,2.0,14.7,1960.0
2,801347.0,4,4.0,2.0,1.0,14.7,1970.0
2,921000.0,3,3.0,1.0,2.0,14.7,1970.0
2,1900000.0,6,6.0,2.0,6.0,14.7,1970.0
2,752500.0,2,2.0,1.0,1.0,14.7,1950.0
2,1067000.0,3,3.0,1.0,2.0,14.7,1940.0
2,1310000.0,4,4.0,2.0,4.0,14.7,1960.0
2,1260500.0,3,3.0,1.0,1.0,14.7,1950.0
2,850500.0,3,3.0,1.0,2.0,14.7,1962.0
2,1068000.0,3,3.0,2.0,2.0,14.7,1970.0
2,937500.0,4,4.0,2.0,2.0,14.7,1993.0
2,1126000.0,4,4.0,2.0,2.0,14.7,1980.0
2,778000.0,2,2.0,1.0,1.0,14.7,1965.0
1,1230000.0,4,4.0,2.0,2.0,2.6,2009.0
1,1805000.0,2,2.0,1.0,1.0,2.6,1890.0
1,2200000.0,2,2.0,2.0,1.0,2.6,1875.0
1,1265000.0,2,2.0,1.0,0.0,2.6,1890.0
1,1851000.0,2,2.0,1.0,1.0,2.6,1900.0
1,1928000.0,4,4.0,1.0,0.0,2.6,1890.0
1,2236000.0,3,4.0,2.0,1.0,2.6,1890.0
2,1120000.0,3,2.0,1.0,2.0,9.9,1950.0
2,770000.0,3,3.0,1.0,4.0,9.9,1960.0
2,915000.0,2,2.0,1.0,3.0,9.9,1975.0
2,975000.0,4,4.0,1.0,1.0,9.9,1960.0
2,780000.0,3,3.0,1.0,1.0,9.9,1950.0
2,955000.0,4,4.0,2.0,2.0,9.9,1950.0
2,1196000.0,4,4.0,2.0,2.0,9.9,1997.0
2,731000.0,3,3.0,1.0,2.0,9.9,1960.0
2,480000.0,2,2.0,1.0,1.0,9.9,1988.0
2,605000.0,4,4.0,2.0,1.0,9.9,1990.0
2,738000.0,3,3.0,1.0,1.0,9.9,1974.0
2,386000.0,2,2.0,1.0,1.0,9.9,1987.0
2,522500.0,3,3.0,1.0,1.0,9.9,2005.0
2,601500.0,2,2.0,1.0,1.0,9.9,2000.0
2,741000.0,2,2.0,1.0,2.0,9.9,2006.0
2,530000.0,2,2.0,1.0,1.0,9.9,2004.0
2,815000.0,3,2.0,1.0,1.0,9.9,1960.0
2,775000.0,3,3.0,1.0,1.0,9.9,1960.0
2,950000.0,5,5.0,2.0,2.0,9.9,1950.0
2,915000.0,2,2.0,1.0,3.0,9.9,1975.0
2,900000.0,3,3.0,1.0,1.0,9.9,1950.0
2,835000.0,3,3.0,1.0,2.0,9.9,1950.0
2,790000.0,3,3.0,3.0,1.0,9.9,2009.0
2,810000.0,4,4.0,2.0,1.0,9.9,1950.0
2,500000.0,2,2.0,1.0,1.0,9.9,2012.0
2,900000.0,3,3.0,2.0,2.0,9.9,1940.0
2,680000.0,2,2.0,1.0,2.0,9.9,1940.0
2,590000.0,3,3.0,2.0,2.0,9.9,2000.0
2,770000.0,3,3.0,1.0,3.0,9.9,1955.0
2,975000.0,3,3.0,1.0,3.0,9.9,1970.0
2,970000.0,4,3.0,2.0,1.0,9.9,1920.0
2,940000.0,3,3.0,1.0,1.0,9.9,1970.0
2,600000.0,3,3.0,3.0,1.0,9.9,1940.0
2,510000.0,2,2.0,1.0,1.0,9.9,2013.0
2,750000.0,3,3.0,2.0,2.0,9.9,1999.0
2,822000.0,4,4.0,2.0,2.0,9.9,1983.0
2,430000.0,3,3.0,2.0,1.0,9.9,2006.0
2,1350000.0,4,4.0,2.0,2.0,9.9,1995.0
2,810000.0,2,2.0,1.0,1.0,9.9,1950.0
2,723000.0,4,4.0,1.0,2.0,9.9,1960.0
2,550500.0,2,2.0,1.0,2.0,9.9,2012.0
2,610000.0,2,2.0,1.0,1.0,9.9,1995.0
2,410000.0,2,2.0,1.0,1.0,9.9,2014.0
2,600000.0,3,3.0,1.0,4.0,9.9,1955.0
2,616000.0,3,3.0,1.0,1.0,9.9,1970.0
2,960000.0,3,3.0,1.0,2.0,9.9,1950.0
2,985000.0,4,4.0,2.0,2.0,9.9,2007.0
2,670000.0,3,3.0,1.0,1.0,9.9,1949.0
2,665000.0,4,4.0,2.0,2.0,9.9,2001.0
2,880000.0,3,3.0,2.0,2.0,9.9,1960.0
2,700000.0,3,3.0,1.0,2.0,9.9,1950.0
2,600000.0,3,3.0,2.0,1.0,9.9,1998.0
2,1570000.0,2,2.0,1.0,1.0,9.9,1950.0
2,525500.0,2,2.0,1.0,1.0,9.9,2000.0
2,612500.0,3,3.0,1.0,1.0,9.9,1950.0
2,960000.0,3,3.0,2.0,2.0,9.9,1960.0
2,1085000.0,2,3.0,1.0,2.0,9.9,1960.0
2,650000.0,4,4.0,1.0,2.0,9.9,1940.0
2,500000.0,3,3.0,1.0,2.0,9.9,2013.0
2,775000.0,2,2.0,1.0,2.0,9.9,1950.0
2,599000.0,3,3.0,1.0,1.0,9.9,1950.0
1,1150000.0,3,3.0,2.0,1.0,3.8,1990.0
1,985000.0,3,3.0,1.0,0.0,3.8,1890.0
1,2200000.0,3,3.0,2.0,0.0,3.8,1863.0
1,2105000.0,4,4.0,2.0,3.0,3.8,1940.0
1,1915000.0,4,4.0,3.0,1.0,3.8,1935.0
1,1630000.0,3,3.0,2.0,2.0,3.8,1997.0
1,1000000.0,2,2.0,2.0,0.0,3.8,1890.0
1,1470000.0,3,3.0,1.0,0.0,3.8,1880.0
1,1342000.0,3,3.0,2.0,2.0,3.8,1900.0
1,1502000.0,4,4.0,1.0,2.0,3.8,1880.0
1,1421000.0,3,3.0,2.0,1.0,3.8,1990.0
1,1275000.0,2,2.0,2.0,1.0,3.8,2015.0
1,1000000.0,2,2.0,1.0,1.0,3.8,2007.0
1,1820000.0,4,4.0,2.0,1.0,3.8,1900.0
1,1916000.0,3,2.0,2.0,1.0,3.8,1900.0
1,1350000.0,2,2.0,1.0,1.0,3.8,1900.0
1,1560000.0,3,3.0,2.0,2.0,3.8,1900.0
1,1060000.0,2,2.0,1.0,0.0,3.8,1910.0
1,1101000.0,2,2.0,1.0,0.0,3.8,1910.0
1,880000.0,2,2.0,1.0,2.0,3.8,1980.0
1,1080000.0,2,2.0,1.0,0.0,3.8,1910.0
1,1115000.0,2,2.0,1.0,0.0,3.8,1900.0
1,1753000.0,3,3.0,2.0,1.0,3.8,1910.0
1,900000.0,2,2.0,1.0,0.0,3.8,1900.0
1,2350000.0,5,5.0,1.0,2.0,3.8,1890.0
1,1670000.0,3,3.0,2.0,1.0,3.8,1880.0
1,1402000.0,3,3.0,1.0,0.0,3.8,1900.0
1,1570000.0,3,3.0,2.0,1.0,3.8,1999.0
1,1150000.0,2,2.0,1.0,0.0,3.8,1910.0
1,1384000.0,3,3.0,1.0,0.0,3.8,1905.0
1,1010000.0,2,2.0,1.0,1.0,3.8,1960.0
1,1400000.0,2,2.0,1.0,1.0,3.8,1934.0
1,1520000.0,3,3.0,2.0,1.0,3.8,2016.0
1,3705000.0,3,3.0,2.0,2.0,3.8,2014.0
1,950000.0,3,3.0,2.0,2.0,3.8,2012.0
1,1350000.0,3,3.0,1.0,1.0,3.8,1990.0
1,1380000.0,3,3.0,1.0,0.0,3.8,1890.0
1,1080000.0,3,3.0,1.0,2.0,3.8,1910.0
1,950000.0,2,2.0,1.0,1.0,4.5,2000.0
1,1430000.0,3,3.0,1.0,0.0,4.5,1900.0
1,1245000.0,3,2.0,2.0,1.0,4.5,2000.0
1,1182500.0,2,2.0,1.0,0.0,4.5,1900.0
1,1303000.0,2,2.0,1.0,0.0,4.5,1900.0
1,1210000.0,2,2.0,1.0,0.0,4.5,1910.0
1,1106000.0,2,2.0,1.0,1.0,4.5,2005.0
1,1590000.0,2,2.0,1.0,2.0,4.5,1930.0
1,1055000.0,2,2.0,1.0,0.0,4.5,1900.0
1,1100000.0,3,2.0,1.0,1.0,4.5,2001.0
1,1500000.0,2,2.0,1.0,2.0,4.5,1930.0
1,815000.0,2,2.0,1.0,0.0,4.5,1880.0
1,765000.0,2,2.0,1.0,0.0,4.5,1890.0
1,910000.0,2,2.0,1.0,1.0,4.5,1930.0
1,1450000.0,3,3.0,2.0,3.0,4.5,1995.0
1,1540000.0,2,2.0,2.0,1.0,4.5,1945.0
1,1811000.0,3,3.0,2.0,1.0,4.5,1890.0
1,1180000.0,2,2.0,1.0,0.0,4.5,1900.0
1,1720000.0,3,3.0,2.0,2.0,4.5,1999.0
1,1050000.0,3,3.0,2.0,1.0,4.5,1995.0
1,1582000.0,2,2.0,1.0,0.0,4.5,1915.0
1,2385000.0,3,3.0,2.0,2.0,4.5,1900.0
1,1820000.0,4,4.0,1.0,1.0,4.5,1920.0
1,1305000.0,2,2.0,1.0,1.0,4.5,1900.0
1,1255000.0,3,3.0,1.0,1.0,4.5,1910.0
1,2180000.0,3,2.0,2.0,2.0,4.5,1890.0
1,1720000.0,3,3.0,2.0,1.0,4.5,1900.0
1,1220000.0,3,3.0,2.0,1.0,4.5,1900.0
1,1612000.0,3,3.0,2.0,0.0,4.5,1900.0
2,1250000.0,3,3.0,1.0,2.0,8.8,1980.0
2,930000.0,4,4.0,2.0,2.0,8.8,1920.0
2,900000.0,4,4.0,2.0,1.0,8.8,1940.0
2,751000.0,3,3.0,1.0,0.0,8.8,1950.0
2,715000.0,2,2.0,1.0,1.0,8.8,2009.0
2,837000.0,2,2.0,1.0,3.0,8.8,1950.0
2,950000.0,3,3.0,1.0,2.0,8.8,1918.0
2,850000.0,2,2.0,1.0,1.0,8.8,1940.0
2,540000.0,2,2.0,1.0,2.0,8.8,2005.0
2,1150000.0,3,3.0,1.0,2.0,8.8,1910.0
2,615000.0,3,3.0,1.0,2.0,8.8,1950.0
2,735000.0,3,3.0,1.0,2.0,8.8,1950.0
2,810000.0,4,4.0,2.0,2.0,8.8,1950.0
2,600000.0,2,2.0,1.0,2.0,8.8,2005.0
2,925000.0,3,3.0,1.0,2.0,8.8,1950.0
2,1650000.0,3,3.0,1.0,2.0,8.8,1890.0
2,990000.0,3,3.0,2.0,2.0,8.8,1920.0
2,600000.0,3,3.0,1.0,3.0,8.8,1950.0
2,722000.0,2,2.0,1.0,1.0,8.8,1955.0
2,1260000.0,4,4.0,3.0,2.0,8.8,1950.0
2,690000.0,3,3.0,1.0,1.0,8.8,1960.0
2,1065000.0,2,2.0,1.0,3.0,8.8,1910.0
2,1200000.0,3,3.0,1.0,1.0,8.8,1965.0
2,900000.0,3,3.0,1.0,1.0,8.8,1965.0
2,700000.0,2,2.0,1.0,1.0,8.8,1910.0
2,920000.0,2,2.0,2.0,2.0,8.8,1935.0
2,830000.0,1,1.0,1.0,0.0,8.8,1930.0
2,980000.0,3,3.0,2.0,1.0,8.8,1930.0
2,886000.0,2,2.0,1.0,2.0,8.8,1950.0
2,1080000.0,3,3.0,1.0,1.0,8.8,1925.0
2,1400000.0,4,4.0,2.0,2.0,8.8,1925.0
2,660000.0,2,2.0,1.0,1.0,8.8,2013.0
2,876000.0,2,2.0,1.0,2.0,8.8,1950.0
2,910000.0,2,2.0,2.0,1.0,8.8,1950.0
2,565000.0,2,2.0,1.0,2.0,8.8,1950.0
2,714000.0,3,3.0,2.0,2.0,8.8,2005.0
2,770000.0,2,2.0,2.0,1.0,8.8,2013.0
2,810000.0,3,2.0,1.0,1.0,8.8,1930.0
2,1127000.0,3,3.0,2.0,2.0,8.8,1940.0
2,1315000.0,4,4.0,3.0,2.0,8.8,1941.0
2,780000.0,2,2.0,1.0,1.0,8.8,1950.0
2,986000.0,2,2.0,1.0,1.0,8.8,1940.0
2,760000.0,4,9.0,8.0,7.0,8.8,1928.0
2,1123000.0,3,3.0,1.0,2.0,8.8,1950.0
2,890000.0,2,2.0,1.0,3.0,8.8,1950.0
2,1050000.0,3,3.0,2.0,1.0,8.8,1948.0
2,1040000.0,3,3.0,1.0,2.0,8.8,1940.0
2,520000.0,2,2.0,1.0,2.0,8.8,2012.0
2,890000.0,3,3.0,1.0,2.0,8.8,1950.0
2,790000.0,2,2.0,1.0,1.0,8.8,1925.0
2,860000.0,2,2.0,2.0,1.0,8.8,1925.0
2,630000.0,2,2.0,1.0,1.0,8.8,1940.0
2,875000.0,4,4.0,1.0,2.0,8.8,1940.0
2,923000.0,3,3.0,1.0,0.0,8.8,1920.0
2,920000.0,4,3.0,1.0,1.0,8.8,1920.0
2,871000.0,4,4.0,2.0,1.0,8.8,1950.0
2,950000.0,4,4.0,2.0,1.0,8.8,2005.0
2,870000.0,4,4.0,1.0,2.0,8.8,1890.0
2,1186000.0,3,2.0,1.0,1.0,8.8,1960.0
2,900000.0,3,3.0,1.0,2.0,8.8,1950.0
2,800000.0,3,3.0,1.0,2.0,8.8,1910.0
2,1162500.0,3,3.0,2.0,2.0,8.8,1920.0
2,1142500.0,4,3.0,1.0,2.0,8.8,1970.0
2,930000.0,3,3.0,1.0,2.0,8.8,1950.0
2,875000.0,3,3.0,2.0,1.0,8.8,1950.0
2,840000.0,4,4.0,1.0,2.0,8.8,1950.0
2,750000.0,3,3.0,3.0,2.0,8.8,2005.0
2,750000.0,4,3.0,2.0,2.0,8.8,1950.0
2,731000.0,3,3.0,1.0,2.0,11.2,1950.0
2,723000.0,3,3.0,1.0,1.0,11.2,1950.0
2,685000.0,3,3.0,1.0,1.0,11.2,1955.0
2,620000.0,3,3.0,2.0,2.0,11.2,2006.0
2,1025000.0,3,3.0,2.0,2.0,11.2,1950.0
2,490000.0,2,2.0,1.0,1.0,11.2,2014.0
2,805000.0,3,3.0,1.0,2.0,11.2,1930.0
2,1005000.0,3,3.0,2.0,4.0,11.2,1930.0
2,535000.0,2,2.0,1.0,1.0,11.2,2014.0
2,800000.0,3,3.0,1.0,5.0,11.2,1975.0
2,510000.0,3,3.0,1.0,2.0,11.2,1965.0
2,651000.0,3,3.0,2.0,3.0,11.2,1950.0
2,365000.0,2,2.0,1.0,1.0,11.2,1960.0
2,620500.0,3,3.0,2.0,1.0,11.2,2011.0
2,260000.0,1,1.0,1.0,1.0,11.2,2000.0
2,625000.0,3,3.0,2.0,1.0,11.2,2003.0
2,851000.0,4,4.0,2.0,2.0,11.2,2006.0
2,998000.0,3,3.0,2.0,3.0,11.2,1950.0
2,1030000.0,4,4.0,2.0,3.0,11.2,1935.0
2,1015000.0,4,4.0,1.0,1.0,11.2,1920.0
2,915000.0,3,3.0,3.0,2.0,11.2,1960.0
2,380000.0,2,2.0,1.0,1.0,11.2,1990.0
2,800000.0,3,3.0,1.0,2.0,11.2,1950.0
2,530000.0,3,3.0,2.0,1.0,11.2,2008.0
2,592000.0,3,3.0,1.0,1.0,11.2,2016.0
2,650000.0,3,3.0,1.0,3.0,11.2,1960.0
2,416000.0,2,2.0,1.0,1.0,11.2,2000.0
2,865000.0,3,2.0,1.0,3.0,11.2,1950.0
2,650000.0,4,4.0,1.0,2.0,11.2,1965.0
2,650000.0,3,3.0,1.0,1.0,11.2,1950.0
2,810000.0,3,3.0,1.0,2.0,11.2,1960.0
2,555000.0,2,2.0,1.0,2.0,11.2,1970.0
2,350000.0,2,2.0,1.0,1.0,11.2,2016.0
2,540000.0,3,3.0,2.0,2.0,11.2,2003.0
2,678000.0,3,3.0,2.0,1.0,11.2,2009.0
2,812000.0,3,3.0,1.0,2.0,11.2,1950.0
2,682000.0,3,3.0,1.0,1.0,11.2,1970.0
2,380000.0,2,2.0,1.0,1.0,11.2,2010.0
2,750000.0,4,4.0,2.0,4.0,11.2,1965.0
2,495000.0,2,2.0,1.0,1.0,11.2,2013.0
2,644000.0,2,2.0,1.0,2.0,11.2,1940.0
2,546000.0,3,3.0,1.0,2.0,11.2,1960.0
2,830000.0,3,1.0,1.0,1.0,11.2,1928.0
2,410000.0,3,3.0,1.0,1.0,11.2,1960.0
2,836000.0,2,2.0,1.0,1.0,11.2,1970.0
2,680000.0,3,3.0,1.0,4.0,11.2,1965.0
2,530000.0,2,2.0,1.0,1.0,11.2,2007.0
2,786000.0,4,4.0,3.0,1.0,11.2,2013.0
2,650000.0,3,3.0,1.0,2.0,11.2,1960.0
2,800000.0,3,3.0,2.0,3.0,11.2,1955.0
2,539000.0,3,3.0,1.0,1.0,11.2,1960.0
2,622500.0,3,3.0,1.0,1.0,11.2,1960.0
2,767500.0,4,3.0,2.0,2.0,11.2,2017.0
2,780000.0,3,3.0,1.0,2.0,11.2,1920.0
2,668000.0,3,3.0,2.0,1.0,11.2,1965.0
2,655000.0,3,3.0,2.0,2.0,11.2,1970.0
2,703000.0,3,3.0,2.0,1.0,11.2,1960.0
2,613000.0,3,3.0,1.0,2.0,11.2,1985.0
