SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
1,2,2.0,2.0,4.6,-37.8427,145.0236,0,1
3,3,1.0,1.0,14.5,-37.7143,144.8315,0,1
3,4,2.0,3.0,18.4,-37.86495,144.69718999999995,0,1
3,2,1.0,1.0,8.8,-37.7348,144.9852,1,0
3,3,1.0,1.0,12.6,-37.7836,144.8408,1,0
1,4,3.0,2.0,7.8,-37.76758,145.03883000000005,0,1
3,3,2.0,2.0,34.9,-38.11471,145.18248,0,1
1,4,2.0,2.0,13.9,-37.782,145.1194,0,1
3,4,2.0,2.0,12.9,-37.69953,144.89941000000005,0,1
3,3,1.0,1.0,9.2,-37.7808,144.8678,0,1
3,4,2.0,1.0,9.2,-37.7242,144.9612,1,0
1,3,2.0,1.0,14.2,-37.88751,145.13545,1,0
3,3,1.0,1.0,16.3,-37.66958,145.02941,0,1
3,4,1.0,0.0,31.7,-37.67028,144.59455,0,1
1,2,1.0,1.0,6.9,-37.773,144.9335,1,0
3,3,2.0,3.0,11.0,-37.8614,144.81931,0,1
1,3,2.0,2.0,6.9,-37.7699,144.9149,1,0
3,3,1.0,0.0,1.6,-37.7948,144.9875,1,0
3,3,2.0,1.0,7.0,-37.8227,144.8955,0,1
3,3,1.0,3.0,7.8,-37.7408,144.9558,1,0
3,3,2.0,2.0,31.7,-37.68052,144.55106,0,1
1,3,3.0,2.0,8.0,-37.8609,144.8947,0,1
3,3,1.0,2.0,6.4,-37.79644,144.86388,1,0
3,4,1.0,1.0,13.5,-37.7871,144.8083,0,1
1,5,3.0,3.0,5.9,-37.7822,144.9065,1,0
1,4,1.0,1.0,8.0,-37.8525,144.8945,1,0
3,2,1.0,2.0,11.2,-37.709,145.0219,0,1
1,3,2.0,2.0,9.2,-37.854,145.0542,0,1
3,3,2.0,3.0,13.9,-37.7801,144.8121,1,0
3,4,1.0,1.0,7.8,-37.7432,144.9481,0,1
1,2,1.0,0.0,7.7,-37.874,144.9835,1,0
1,4,1.0,2.0,10.7,-37.9027,145.0225,1,0
1,2,2.0,2.0,11.2,-37.9172,145.004,1,0
3,3,1.0,1.0,7.8,-37.735,144.9558,0,1
3,3,2.0,2.0,12.0,-37.70798,145.02101000000005,0,1
1,5,3.0,2.0,10.3,-37.91818,145.01513,0,1
1,3,2.0,1.0,2.4,-37.82921,145.00826,0,1
1,3,1.0,1.0,7.8,-37.8482,145.0949,1,0
3,2,1.0,1.0,4.2,-37.7925,144.9315,1,0
3,2,1.0,1.0,8.4,-37.8414,144.8752,1,0
3,3,1.0,2.0,8.4,-37.74946,145.00875,1,0
1,2,1.0,1.0,3.5,-37.78406,144.97494,1,0
1,2,1.0,1.0,13.0,-37.8988,145.0781,0,1
3,3,1.0,1.0,16.2,-37.72089,145.11987,0,1
1,4,3.0,2.0,8.0,-37.7507,144.8911,0,1
1,4,3.0,2.0,13.9,-37.7795,145.1294,0,1
3,3,1.0,3.0,11.2,-37.69836,144.93891000000005,1,0
3,4,2.0,2.0,12.8,-37.7479,144.8763,0,1
3,3,1.0,1.0,14.5,-37.6889,144.9109,1,0
1,3,2.0,2.0,11.2,-37.894,144.9977,1,0
3,4,2.0,2.0,20.6,-37.59943,144.91439,0,1
3,3,2.0,1.0,10.5,-37.7584,144.8568,1,0
1,3,1.0,2.0,13.1,-37.8166,145.1215,1,0
1,2,1.0,1.0,7.9,-37.7634,145.0406,1,0
1,2,1.0,1.0,5.5,-37.7665,144.9955,0,1
1,2,1.0,0.0,2.3,-37.9394,145.089,1,0
3,4,3.0,3.0,11.2,-37.701,144.9993,0,1
1,3,2.0,6.0,11.0,-37.8642,144.84257,0,1
3,2,1.0,2.0,1.6,-37.7962,144.9887,1,0
1,4,1.0,2.0,4.5,-37.7671,144.9762,1,0
1,3,2.0,0.0,4.6,-37.8169,145.02100000000004,1,0
1,2,1.0,1.0,5.2,-37.77111,144.96427,1,0
1,3,1.0,2.0,12.2,-37.8723,145.1089,0,1
1,3,2.0,2.0,7.0,-37.75948,144.99615,0,1
1,4,2.0,2.0,7.5,-37.826,145.0498,1,0
1,3,2.0,1.0,13.9,-37.9075,145.061,0,1
1,3,2.0,2.0,9.7,-37.8161,145.0812,0,1
1,3,2.0,1.0,7.7,-37.8843,144.9917,0,1
3,3,2.0,3.0,8.2,-37.7995,144.8794,1,0
1,3,2.0,2.0,11.2,-37.9153,144.9924,0,1
1,3,1.0,2.0,11.2,-37.9172,144.996,1,0
3,3,3.0,2.0,12.8,-37.7459,144.8788,0,1
3,3,2.0,2.0,14.7,-37.9215,145.0925,1,0
1,3,1.0,1.0,5.5,-37.7745,145.0045,1,0
3,5,2.0,2.0,14.7,-37.89467,144.72018,0,1
1,3,1.0,1.0,3.5,-37.7835,144.9816,1,0
3,2,1.0,0.0,0.0,-37.80802,144.96168,0,1
3,4,2.0,2.0,12.8,-37.7428,144.8536,0,1
3,2,1.0,1.0,13.0,-37.706,144.9245,1,0
1,2,1.0,1.0,10.7,-37.9207,145.0079,1,0
3,3,1.0,1.0,12.4,-37.7143,145.039,1,0
3,3,2.0,2.0,14.6,-37.9368,145.0568,1,0
3,3,2.0,2.0,20.5,-37.63478,145.08486000000005,0,1
3,3,2.0,3.0,21.8,-37.66529,145.15363,0,1
1,4,3.0,2.0,11.4,-37.90087,145.03959,1,0
3,4,2.0,3.0,22.2,-37.97533,145.12278,0,1
3,2,1.0,1.0,9.9,-37.7291,144.9446,0,1
3,3,2.0,1.0,6.6,-37.8038,144.8896,1,0
1,1,1.0,1.0,9.2,-37.8552,145.05,0,1
3,3,1.0,2.0,14.5,-37.6866,144.9086,1,0
1,3,2.0,4.0,7.5,-37.7997,145.058,1,0
3,3,2.0,2.0,10.4,-37.72224,144.85738999999995,0,1
3,3,2.0,2.0,11.2,-37.7262,145.0177,1,0
3,4,2.0,2.0,15.5,-37.72305,144.81073999999995,0,1
1,3,2.0,2.0,7.5,-37.8302,145.0525,0,1
1,4,2.0,2.0,11.2,-37.8771,145.0505,1,0
3,3,2.0,2.0,4.2,-37.7926,144.9197,0,1
1,4,2.0,2.0,11.4,-37.92594,145.03184,0,1
1,4,2.0,2.0,8.5,-37.892,145.00799999999995,1,0
3,4,2.0,2.0,8.8,-37.7347,144.9966,1,0
3,3,1.0,1.0,27.0,-38.04513,145.1346,1,0
3,2,1.0,1.0,7.8,-37.747,144.9515,0,1
1,2,1.0,2.0,5.6,-37.8012,145.0361,1,0
3,4,2.0,2.0,15.4,-37.85156,145.16923,0,1
1,3,1.0,1.0,5.2,-37.7746,144.9697,1,0
1,3,2.0,2.0,13.9,-37.9256,145.0757,1,0
1,2,2.0,1.0,4.6,-37.813,145.0167,0,1
1,3,2.0,1.0,13.1,-37.8285,145.1272,1,0
1,4,2.0,4.0,13.8,-37.7647,145.1246,0,1
3,2,2.0,1.0,6.7,-37.74914,144.96826,0,1
3,3,2.0,1.0,13.5,-37.72,144.8776,1,0
1,2,1.0,1.0,4.5,-37.8479,144.9988,1,0
3,4,2.0,2.0,9.9,-37.7256,144.9383,0,1
1,4,3.0,1.0,2.6,-37.8152,144.9922,1,0
1,3,2.0,2.0,7.8,-37.8378,145.0909,0,1
1,3,2.0,2.0,12.2,-37.8625,145.1083,0,1
1,2,1.0,3.0,13.0,-37.929,145.0375,1,0
3,3,1.0,2.0,7.0,-37.8227,144.8827,1,0
3,4,2.0,1.0,21.3,-37.81109,145.25738,1,0
3,3,1.0,2.0,12.4,-37.695,144.9676,1,0
3,4,3.0,2.0,12.9,-37.70128,144.90187,0,1
3,3,1.0,1.0,10.8,-37.7889,144.8465,0,1
1,3,2.0,2.0,13.9,-37.7765,145.11700000000005,1,0
3,2,1.0,1.0,12.1,-37.7099,144.938,1,0
1,4,1.0,1.0,6.2,-37.76913,144.93236000000005,1,0
3,3,4.0,2.0,13.5,-37.7904,144.8133,1,0
3,4,2.0,1.0,20.6,-37.58364,144.90804,0,1
3,2,1.0,1.0,6.6,-37.8045,144.8898,0,1
1,3,1.0,2.0,7.8,-37.77212,145.05813,1,0
1,3,1.0,1.0,4.5,-37.7729,144.9724,1,0
3,3,2.0,2.0,13.0,-37.7116,144.9357,0,1
1,3,1.0,0.0,2.6,-37.8162,145.006,1,0
1,3,1.0,1.0,5.9,-37.7725,144.9146,1,0
3,3,1.0,2.0,8.9,-37.74351,145.07965,1,0
3,3,2.0,2.0,14.7,-37.85473,145.1521,0,1
3,3,1.0,1.0,9.9,-37.7187,144.9514,1,0
1,4,2.0,2.0,7.8,-37.8458,145.0611,1,0
1,4,2.0,2.0,13.0,-37.9166,145.0314,1,0
1,4,3.0,2.0,10.3,-37.765,145.0646,1,0
1,2,1.0,2.0,7.5,-37.8373,145.0455,1,0
1,4,2.0,2.0,12.4,-37.79423,145.13696000000004,0,1
3,2,1.0,0.0,4.4,-37.7839,144.9343,1,0
3,3,1.0,1.0,17.4,-37.66059,144.92006,0,1
3,3,1.0,1.0,27.0,-37.85971,145.31036,1,0
1,2,1.0,1.0,7.2,-37.88374,144.98518,0,1
3,4,3.0,2.0,16.5,-37.67841,144.87923999999995,0,1
3,2,1.0,1.0,16.1,-37.80103,145.17844,0,1
3,3,1.0,2.0,16.3,-37.67304,145.03396999999995,0,1
1,2,1.0,0.0,2.6,-37.8118,144.9937,1,0
3,3,2.0,2.0,19.6,-37.62145,145.01051,0,1
1,3,2.0,0.0,4.6,-37.84957,144.9889,1,0
3,3,2.0,1.0,11.4,-37.7388,145.0742,0,1
3,3,2.0,1.0,10.8,-37.7844,144.8523,0,1
3,3,1.0,1.0,6.6,-37.8094,144.8869,1,0
3,5,2.0,2.0,4.2,-37.7893,144.933,1,0
1,2,1.0,1.0,5.6,-37.8024,145.0346,0,1
3,4,2.0,0.0,7.0,-37.8108,144.888,1,0
1,2,1.0,2.0,3.4,-37.7918,144.997,1,0
3,2,1.0,2.0,13.8,-37.871,144.8185,0,1
3,2,2.0,1.0,11.2,-37.7343,144.8783,1,0
3,4,1.0,1.0,6.4,-37.7958,144.9001,1,0
1,3,1.0,2.0,5.9,-37.85189,145.03335,1,0
1,3,2.0,2.0,4.3,-37.77549000000001,144.90865,0,1
3,4,1.0,4.0,12.0,-37.72328,145.01862,1,0
1,5,3.0,3.0,7.5,-37.8176,145.0548,1,0
1,3,2.0,2.0,13.9,-37.9176,145.0566,0,1
1,4,2.0,2.0,13.9,-37.778,145.1173,0,1
3,4,3.0,2.0,8.7,-37.7713,144.8937,1,0
1,2,1.0,1.0,7.3,-37.85743,145.0468,0,1
1,3,2.0,1.0,5.9,-37.7774,144.928,1,0
3,3,1.0,1.0,4.4,-37.7844,144.9359,1,0
3,3,1.0,2.0,10.6,-37.752,145.0722,1,0
1,4,3.0,1.0,5.2,-37.7624,144.9671,1,0
1,4,2.0,2.0,11.2,-37.8783,145.0869,1,0
3,3,2.0,2.0,15.3,-37.67231,145.00556,0,1
3,3,1.0,2.0,6.4,-37.79644,144.86388,1,0
1,4,2.0,2.0,11.4,-37.9075,145.05329,1,0
3,4,2.0,2.0,20.5,-37.61957,145.0948,0,1
3,3,2.0,2.0,7.0,-37.8124,144.8957,0,1
1,3,1.0,3.0,8.0,-37.7462,144.8953,1,0
1,3,2.0,2.0,6.9,-37.7631,144.9357,0,1
3,2,2.0,1.0,4.2,-37.7903,144.9345,0,1
3,4,2.0,2.0,9.9,-37.7319,144.9461,0,1
1,3,2.0,1.0,7.9,-37.7661,145.0354,0,1
3,3,1.0,3.0,7.8,-37.734,144.9603,1,0
1,3,2.0,1.0,7.2,-37.88319,145.01142,1,0
3,3,1.0,1.0,16.1,-37.69039,145.09753,0,1
3,3,1.0,1.0,13.5,-37.7226,144.8733,0,1
3,4,2.0,2.0,18.4,-37.867,144.65618,0,1
1,3,1.0,1.0,8.0,-37.7442,144.9249,1,0
3,2,1.0,2.0,10.5,-37.7501,145.0505,1,0
1,3,2.0,0.0,6.9,-37.77,144.91299999999995,1,0
1,3,1.0,2.0,2.6,-37.8131,145.005,1,0
1,4,2.0,2.0,5.3,-37.81474,145.02608999999995,1,0
3,3,2.0,2.0,11.2,-37.7217,145.0163,1,0
3,3,2.0,1.0,12.8,-37.7325,144.8621,0,1
3,3,1.0,2.0,10.5,-37.7406,145.0483,1,0
3,3,1.0,4.0,17.9,-37.66919,145.06798999999995,0,1
1,3,1.0,0.0,3.0,-37.84804000000001,144.96066000000005,1,0
3,3,1.0,2.0,21.3,-37.81953,145.24907,0,1
1,3,1.0,1.0,2.5,-37.8283,144.9946,1,0
3,3,2.0,2.0,15.0,-37.7216,145.1066,0,1
1,3,1.0,2.0,17.3,-37.97289,145.05078999999995,1,0
1,4,3.0,2.0,13.4,-37.84307,145.13419,0,1
3,3,1.0,1.0,9.9,-37.7181,144.9422,1,0
3,4,2.0,4.0,8.2,-37.7994,144.8763,1,0
1,5,2.0,2.0,10.7,-37.9291,145.0283,1,0
3,1,1.0,1.0,1.6,-37.802,144.9848,0,1
3,3,1.0,2.0,8.4,-37.74244,145.02006,1,0
1,3,1.0,1.0,8.0,-37.7397,144.898,0,1
3,3,2.0,2.0,8.4,-37.8435,144.8788,1,0
1,4,3.0,2.0,3.4,-37.7897,144.9992,1,0
1,4,2.0,2.0,6.9,-37.7627,144.9278,1,0
1,3,1.0,3.0,13.9,-37.9331,145.0586,1,0
3,2,1.0,1.0,11.4,-37.7362,145.079,0,1
3,3,1.0,2.0,10.5,-37.78519,144.83651,0,1
1,3,2.0,2.0,6.9,-37.7709,144.9334,0,1
1,4,2.0,2.0,13.1,-37.8151,145.135,1,0
3,3,1.0,3.0,14.5,-37.6862,144.91299999999995,0,1
1,4,1.0,1.0,13.9,-37.9129,145.0598,1,0
1,2,1.0,1.0,7.8,-37.8479,145.0958,1,0
1,4,3.0,2.0,8.5,-37.8897,145.00799999999995,1,0
1,3,1.0,4.0,5.8,-37.7728,145.0214,1,0
1,3,1.0,2.0,13.1,-37.8235,145.1276,1,0
3,3,1.0,2.0,11.4,-37.7345,145.0753,1,0
3,3,2.0,2.0,18.0,-37.70525,144.75699,0,1
3,4,2.0,2.0,6.4,-37.79591,144.87595,1,0
1,3,2.0,1.0,2.6,-37.7961,144.9538,1,0
3,3,1.0,2.0,9.2,-37.7307,144.9704,1,0
3,3,1.0,1.0,13.0,-37.7001,144.9291,0,1
1,2,1.0,2.0,11.2,-37.9095,145.004,1,0
3,4,2.0,2.0,18.4,-37.87517,144.67094,0,1
1,3,1.0,1.0,5.9,-37.7765,144.9114,1,0
3,4,3.0,2.0,18.0,-37.68966,145.14649,0,1
1,4,2.0,3.0,7.9,-37.7771,145.0448,1,0
3,3,1.0,1.0,22.7,-37.96968,145.16832,1,0
1,5,2.0,2.0,13.0,-37.9144,145.0401,1,0
1,3,1.0,0.0,8.0,-37.7548,144.9315,1,0
3,3,2.0,2.0,8.9,-37.73298,145.08893999999995,0,1
1,5,3.0,2.0,7.8,-37.8437,145.069,0,1
3,2,1.0,3.0,9.4,-37.7443,145.0462,1,0
1,3,1.0,1.0,5.2,-37.7602,144.9543,1,0
1,3,1.0,3.0,5.2,-37.7649,144.9641,1,0
3,3,1.0,2.0,13.0,-37.702,144.9538,0,1
1,3,2.0,2.0,12.1,-37.8959,145.0736,1,0
3,3,1.0,2.0,5.9,-37.7589,144.9368,1,0
3,3,1.0,1.0,12.8,-37.7498,144.8585,0,1
3,4,1.0,4.0,14.7,-37.88496,144.66332,0,1
1,2,2.0,2.0,9.3,-37.8901,145.0224,0,1
1,5,3.0,4.0,10.7,-37.9091,145.0245,1,0
3,3,1.0,1.0,15.4,-37.84308,145.168,1,0
3,4,2.0,2.0,15.5,-37.72483,144.8143,0,1
1,3,2.0,2.0,10.1,-37.90262,145.05709,1,0
3,2,1.0,3.0,7.0,-37.8158,144.8707,1,0
1,4,2.0,3.0,5.9,-37.84684,145.03893,0,1
1,3,2.0,2.0,8.0,-37.7585,144.9317,1,0
3,4,2.0,1.0,6.4,-37.7943,144.8875,1,0
1,3,3.0,2.0,10.7,-37.931,145.0198,0,1
1,3,2.0,2.0,6.8,-37.85927,144.87904,0,1
1,3,1.0,2.0,18.8,-37.9128,145.16152,0,1
3,3,2.0,2.0,8.8,-37.7336,144.9958,1,0
1,3,2.0,1.0,2.3,-37.7987,144.9434,1,0
3,3,1.0,2.0,7.0,-37.8172,144.8919,1,0
3,4,2.0,2.0,31.7,-37.57355,144.70854,1,0
1,2,2.0,1.0,1.3,-37.81803,144.9892,0,1
3,3,2.0,1.0,17.2,-37.8179,145.20658,0,1
3,3,1.0,3.0,9.9,-37.7231,144.9252,0,1
3,4,2.0,2.0,18.0,-37.68175,144.74087,0,1
3,4,2.0,4.0,13.0,-37.6979,144.9377,0,1
1,4,2.0,2.0,21.5,-37.99232,145.08469,0,1
3,4,1.0,2.0,21.3,-37.8159,145.24688,1,0
3,4,2.0,2.0,14.7,-37.84839,145.14299,0,1
3,3,1.0,2.0,12.1,-37.7157,144.9507,0,1
3,4,1.0,4.0,8.4,-37.837,144.8772,1,0
3,3,2.0,1.0,10.8,-37.7851,144.8517,0,1
3,3,2.0,0.0,2.0,-37.79557,144.99158,1,0
3,4,1.0,1.0,6.3,-37.81188,144.88449,1,0
3,3,2.0,2.0,4.2,-37.792,144.9324,1,0
1,2,1.0,2.0,7.8,-37.86906,145.01986000000005,1,0
3,3,2.0,4.0,5.2,-37.76545,144.94442,1,0
3,3,1.0,3.0,7.8,-37.7382,144.9563,1,0
1,2,1.0,0.0,3.3,-37.8459,144.9555,1,0
3,2,1.0,2.0,6.4,-37.82073,144.8447,0,1
3,3,2.0,1.0,11.4,-37.7347,145.0783,1,0
3,3,2.0,1.0,7.0,-37.8122,144.8965,0,1
3,3,1.0,1.0,14.0,-37.67411,144.94677,0,1
3,3,1.0,2.0,24.7,-37.97806,145.20432,0,1
3,4,2.0,2.0,15.0,-37.7358,144.8217,0,1
1,1,1.0,1.0,11.2,-37.9194,145.0003,0,1
3,3,1.0,4.0,8.7,-37.7837,144.8887,0,1
3,3,1.0,3.0,12.1,-37.7107,144.9419,1,0
1,2,1.0,1.0,7.7,-37.84716,145.07351,0,1
1,3,2.0,2.0,8.5,-37.8857,145.0011,0,1
1,3,2.0,1.0,4.6,-37.8159,145.0219,1,0
3,3,1.0,3.0,8.8,-37.739,145.0238,1,0
3,2,1.0,1.0,14.7,-37.9191,145.0855,1,0
3,3,1.0,1.0,7.8,-37.75,144.9695,0,1
3,3,1.0,2.0,8.2,-37.7912,144.868,1,0
1,3,2.0,2.0,7.7,-37.8747,144.987,1,0
1,4,2.0,2.0,5.3,-37.76898,144.9858,0,1
1,3,2.0,2.0,11.2,-37.8807,145.0547,1,0
3,3,1.0,4.0,25.2,-37.9884,145.15925,0,1
1,4,2.0,2.0,13.9,-37.9252,145.0562,1,0
3,2,1.0,1.0,11.5,-37.7218,144.9188,0,1
3,3,1.0,2.0,38.0,-38.14264,145.14684,1,0
3,4,1.0,3.0,14.5,-37.69778,145.08516,1,0
1,3,1.0,1.0,3.3,-37.8461,144.9528,1,0
3,3,1.0,3.0,31.7,-37.57662,144.74767,0,1
1,2,1.0,4.0,21.5,-37.99482,145.08459,1,0
1,3,1.0,2.0,4.3,-37.78329,144.91842,0,1
1,4,2.0,2.0,21.5,-37.99906,145.09386,0,1
3,1,1.0,1.0,11.2,-37.7025,144.9887,0,1
3,3,1.0,4.0,17.4,-37.65905,144.92347,0,1
1,2,1.0,1.0,7.5,-37.7974,145.0526,0,1
1,2,1.0,1.0,8.0,-37.7475,144.8959,0,1
1,3,3.0,0.0,3.8,-37.8368,144.9463,1,0
1,3,1.0,2.0,11.2,-37.8846,145.0861,1,0
3,3,2.0,1.0,18.0,-37.68811,144.74999,0,1
1,3,1.0,2.0,10.3,-37.93063,145.01314,1,0
3,3,2.0,1.0,13.0,-37.6952,144.9256,0,1
3,3,2.0,3.0,12.1,-37.7073,144.9486,0,1
3,4,2.0,1.0,8.8,-37.7369,145.0201,1,0
1,3,2.0,2.0,13.7,-37.9449,145.0144,0,1
3,3,1.0,2.0,10.6,-37.7519,145.0696,0,1
3,4,2.0,1.0,12.8,-37.7482,144.877,0,1
3,4,2.0,2.0,20.6,-37.58885,144.90135,0,1
1,3,1.0,1.0,5.2,-37.7701,144.9633,1,0
1,4,3.0,2.0,12.4,-37.77102,145.13338000000005,0,1
1,3,2.0,2.0,5.9,-37.7737,144.904,1,0
3,3,1.0,0.0,5.9,-37.7659,144.9494,1,0
1,3,3.0,1.0,4.3,-37.77206,144.90397,0,1
1,3,2.0,2.0,13.0,-37.9317,145.0352,0,1
3,3,1.0,4.0,6.7,-37.74513,144.95458,1,0
3,4,2.0,5.0,9.4,-37.84384,144.84637,1,0
3,4,1.0,1.0,9.4,-37.7466,145.0428,1,0
1,5,2.0,5.0,10.3,-37.93203,145.02844,1,0
3,3,2.0,1.0,13.6,-37.7076,144.8961,0,1
3,3,1.0,1.0,4.2,-37.793,144.934,1,0
3,4,2.0,2.0,19.6,-37.63878,145.05577,0,1
1,5,2.0,2.0,10.7,-37.9173,145.0142,1,0
3,3,1.0,2.0,15.3,-37.68336,145.0029,0,1
1,2,1.0,2.0,4.0,-37.77524,144.97529,1,0
3,4,2.0,2.0,23.2,-37.82778,145.28958,0,1
3,3,1.0,2.0,16.3,-37.67024,145.03644,1,0
3,3,1.0,1.0,8.8,-37.73736,145.05603,1,0
1,4,3.0,2.0,13.9,-37.7785,145.1212,0,1
1,4,2.0,5.0,9.2,-37.786,145.0886,1,0
3,4,3.0,2.0,6.4,-37.78133,144.86768,0,1
1,2,1.0,2.0,11.8,-37.9024,145.0539,1,0
1,3,2.0,1.0,7.5,-37.75382000000001,144.89167,0,1
3,3,1.0,2.0,7.8,-37.7462,144.9795,0,1
1,3,1.0,0.0,7.0,-37.76126,145.00247,1,0
1,3,2.0,1.0,11.2,-37.866,145.0549,0,1
1,5,2.0,2.0,13.9,-37.9333,145.0602,1,0
1,3,2.0,2.0,13.9,-37.9272,145.0801,0,1
3,3,1.0,1.0,7.8,-37.8123,144.8805,1,0
3,3,1.0,2.0,12.1,-37.69669,145.04515,0,1
3,4,2.0,2.0,12.4,-37.7102,144.9703,1,0
3,3,3.0,1.0,9.9,-37.7212,144.9326,1,0
1,2,1.0,1.0,10.1,-37.89563,145.06992,0,1
1,4,2.0,1.0,4.1,-37.8518,144.9663,1,0
3,3,2.0,1.0,8.8,-37.7302,144.998,1,0
3,4,2.0,1.0,8.4,-37.8433,144.8774,1,0
3,5,2.0,1.0,11.4,-37.7395,145.0773,1,0
1,3,2.0,2.0,14.2,-37.86198,145.139,1,0
3,3,2.0,2.0,14.7,-37.88688,144.67244,0,1
1,3,2.0,2.0,13.9,-37.9179,145.0592,0,1
3,2,1.0,4.0,17.2,-37.81906,145.21253000000004,0,1
3,3,2.0,2.0,21.5,-38.01596,145.09932,1,0
1,4,2.0,2.0,15.2,-37.95877,145.02701000000005,0,1
3,4,2.0,3.0,12.4,-37.7172,144.968,1,0
3,3,2.0,1.0,16.5,-37.68026,144.88468,0,1
1,3,1.0,0.0,2.1,-37.8374,144.9495,1,0
1,3,1.0,2.0,13.0,-37.9256,145.0374,1,0
1,3,2.0,0.0,2.1,-37.8391,144.9501,1,0
1,3,2.0,2.0,8.0,-37.7454,144.8987,0,1
3,4,2.0,2.0,14.6,-37.9387,145.0398,0,1
3,5,3.0,4.0,13.8,-37.8712,144.8107,0,1
1,2,1.0,1.0,11.2,-37.8717,145.0399,1,0
3,3,2.0,2.0,15.5,-37.69503,144.77868999999995,0,1
1,4,2.0,1.0,2.7,-37.83986,144.98598,1,0
1,4,2.0,2.0,13.8,-37.91327,145.07917,1,0
1,3,1.0,1.0,11.7,-37.8542,145.1138,1,0
1,4,2.0,1.0,5.8,-37.7735,145.0192,1,0
3,3,2.0,1.0,13.5,-37.718,144.878,0,1
3,3,1.0,2.0,14.8,-37.73917,144.72874,0,1
1,3,1.0,1.0,5.5,-37.7752,145.0032,1,0
3,3,1.0,2.0,11.2,-37.7007,144.9815,0,1
1,3,1.0,2.0,4.5,-37.7643,144.9808,0,1
1,3,2.0,3.0,11.0,-37.8619,145.0879,1,0
3,3,2.0,2.0,20.6,-37.57307,144.92513,0,1
3,2,1.0,1.0,9.9,-37.7315,144.9301,0,1
3,3,2.0,1.0,11.2,-37.7238,144.9964,1,0
3,2,1.0,1.0,6.4,-37.7903,144.8879,1,0
1,3,3.0,1.0,9.7,-37.8101,145.0844,0,1
1,3,1.0,2.0,5.5,-37.7822,144.9935,1,0
3,3,1.0,1.0,6.4,-37.7975,144.8894,1,0
3,2,2.0,1.0,4.2,-37.799,144.9276,0,1
1,4,2.0,2.0,5.3,-37.82785,145.03816,0,1
3,3,1.0,2.0,17.9,-37.96257,145.08252,0,1
3,3,2.0,2.0,14.8,-37.73321,144.75752,0,1
1,3,1.0,1.0,14.2,-37.88061,145.12448999999995,1,0
3,3,2.0,1.0,12.8,-37.7308,144.8664,0,1
1,2,1.0,1.0,11.2,-37.8718,145.0526,0,1
3,3,2.0,1.0,3.1,-37.80947000000001,144.94473,1,0
3,4,2.0,2.0,8.4,-37.8477,144.8706,0,1
3,4,2.0,1.0,12.4,-37.7034,144.9666,0,1
3,6,3.0,2.0,8.2,-37.8053,144.8681,1,0
3,2,1.0,1.0,13.1,-37.71532,144.96508,1,0
3,3,1.0,0.0,6.6,-37.8052,144.8941,1,0
1,2,1.0,1.0,13.7,-37.9354,144.9994,0,1
1,3,2.0,1.0,6.9,-37.7607,144.9314,0,1
1,3,2.0,1.0,10.4,-37.85682,145.10873,0,1
3,2,1.0,0.0,6.3,-37.81956,144.89054,1,0
1,3,1.0,2.0,3.2,-37.7811,144.9715,1,0
1,2,1.0,1.0,5.6,-37.7938,145.0321,0,1
1,3,2.0,1.0,9.2,-37.7893,145.092,0,1
1,2,1.0,1.0,10.4,-37.85621,145.10641,1,0
1,3,2.0,2.0,10.1,-37.89235,145.04953999999995,0,1
1,4,2.0,2.0,13.9,-37.9262,145.0624,1,0
3,3,1.0,1.0,12.4,-37.7066,144.9733,0,1
1,4,2.0,2.0,11.2,-37.9234,145.0042,0,1
1,2,1.0,1.0,11.4,-37.8864,145.0561,1,0
3,4,2.0,2.0,31.7,-37.67277,144.59643,0,1
1,4,3.0,3.0,10.5,-37.90542,145.00603999999996,0,1
3,3,1.0,2.0,14.0,-37.73522,144.82044,0,1
3,4,2.0,2.0,9.9,-37.731,144.9486,1,0
3,5,2.0,2.0,10.5,-37.7487,145.0522,0,1
1,2,1.0,0.0,2.6,-37.817,145.0058,1,0
3,3,1.0,4.0,11.2,-37.7242,145.0154,1,0
1,4,2.0,4.0,10.4,-37.84248,145.10181,0,1
1,4,2.0,2.0,3.3,-37.8366,144.9827,1,0
1,3,2.0,2.0,7.9,-37.7659,145.0392,0,1
1,3,2.0,2.0,6.5,-37.7554,145.0211,1,0
3,3,2.0,2.0,9.9,-37.7215,144.9251,1,0
1,5,2.0,2.0,11.2,-37.8354,145.1001,0,1
1,4,2.0,1.0,2.6,-37.8261,145.0127,1,0
1,4,1.0,1.0,5.2,-37.76792,144.97141000000005,1,0
3,4,2.0,2.0,7.8,-37.7456,144.9469,1,0
3,3,2.0,2.0,23.5,-37.92778,145.24796,0,1
3,3,1.0,1.0,17.9,-37.66294,145.06301000000005,0,1
1,2,2.0,2.0,6.3,-37.85425,145.01545,1,0
1,5,5.0,2.0,11.2,-37.9012,144.997,1,0
1,3,1.0,3.0,9.2,-37.8571,145.0766,1,0
1,5,2.0,0.0,10.2,-37.81708,145.09566,1,0
1,2,1.0,2.0,11.4,-37.8973,145.053,1,0
3,5,2.0,2.0,17.5,-37.94452,145.11108000000004,0,1
1,3,1.0,2.0,6.5,-37.7639,145.0135,0,1
